experiment,tag,population,model,features,label,split,fold,region,n,n_pos,prevalence,roc_auc,ap,auc_ci95,ap_ci95,brier,ece,logloss,thr_valmaxF1,precision,recall_sensitivity,specificity,f1,train_rows,fit_sec,date
bridge12_B2,MaxEnt_v2agg_r2,forest,MaxEnt,v2agg,fire_ever_frac>0,,,,1866,1185,0.635048231511254,0.8403340830374789,0.8798132703197691,"[0.8218242594348097, 0.8544634813534329]","[0.8645276924293852, 0.8955543046963429]",0.2111215026795711,0.2030778843061428,1.3624610860279838,0.28709939368384896,0.8722772277227723,0.7434599156118143,0.8105726872246696,0.8027334851936219,,,2026-09-24T22:19:26
bridge12_B2,RF_cdr7_r3,all,RF,cdr7,fire_ever_frac>0,,,,2401,1600,0.6663890045814244,0.9328019662921349,0.9537500840218133,"[0.9201737086454432, 0.9423111735330837]","[0.9423945719864647, 0.9641561145086379]",0.1052101539131073,0.11274150621542253,0.353447574824917,0.44672420634920634,0.8281497100685292,0.981875,0.5930087390761548,0.8984844152130398,,,2026-09-24T22:19:35
bridge12_B2,RF_cdr7_r3,forest,RF,cdr7,fire_ever_frac>0,,,,2163,1600,0.7397133610725843,0.9046769538188277,0.9538084780896855,"[0.8898880162078152, 0.9198834369449378]","[0.944220265341103, 0.9630746495548815]",0.11598516370921756,0.11952473766701655,0.3862453027759112,0.44672420634920634,0.8281497100685292,0.981875,0.42095914742451157,0.8984844152130398,,,2026-09-24T22:19:35
bridge12_B2,LogReg_cdr7_r3,all,LogReg,cdr7,fire_ever_frac>0,,,,2401,1600,0.6663890045814244,0.8063619694132335,0.840979898562447,"[0.7893605746722847, 0.8277642009987515]","[0.8301391843467626, 0.8589701174870371]",0.163013932651003,0.16571270110072572,1.5381105339068244,0.3674298822879791,0.7460844803037494,0.9825,0.33208489388264667,0.8481251685999461,,,2026-09-24T22:19:36
bridge12_B2,LogReg_cdr7_r3,forest,LogReg,cdr7,fire_ever_frac>0,,,,2163,1600,0.7397133610725843,0.7315658303730018,0.8423922011194955,"[0.7052590475133215, 0.7537364009769094]","[0.8277173166817509, 0.8566867366750087]",0.16755051253434278,0.15647878835537032,1.6633936168795567,0.36638447642326355,0.7778327560613557,0.9825,0.2024866785079929,0.8682684341342171,,,2026-09-24T22:19:36
bridge12_B2,MaxEnt_cdr7_r3,all,MaxEnt,cdr7,fire_ever_frac>0,,,,2401,1600,0.6663890045814244,0.6522534332084894,0.7672318122117211,"[0.6295130110799001, 0.6752373107833957]","[0.7458048035724869, 0.7819947935497332]",0.386800083136057,0.39668114623915207,2.8115940776373938,0.061040099825171446,0.815422477440525,0.62125,0.7191011235955056,0.7052146151117415,,,2026-09-24T22:19:36
bridge12_B2,MaxEnt_cdr7_r3,forest,MaxEnt,cdr7,fire_ever_frac>0,,,,2163,1600,0.7397133610725843,0.6006538632326821,0.7880987532613832,"[0.5707691218916519, 0.6238270703818827]","[0.7656863491782647, 0.8008058355713217]",0.42913485919396394,0.44190718068373736,3.11917817852671,0.03371327285572756,0.8112480739599384,0.658125,0.5648312611012434,0.7267080745341615,,,2026-09-24T22:19:36
bridge12_B2,RF_v2agg_r3,all,RF,v2agg,fire_ever_frac>0,,,,2401,1600,0.6663890045814244,0.8895540730337078,0.9180016214912934,"[0.8762263089107366, 0.905835196239076]","[0.9066450323251759, 0.9315923401344414]",0.10856095656415402,0.04047460308315115,0.36065724085191014,0.5481329365079364,0.8470780993992354,0.969375,0.6504369538077404,0.9041095890410958,,,2026-09-24T22:20:06
bridge12_B2,RF_v2agg_r3,forest,RF,v2agg,fire_ever_frac>0,,,,2163,1600,0.7397133610725843,0.8433653419182948,0.9181113659568053,"[0.8197464198490231, 0.8659570104351688]","[0.9049262461365639, 0.9331963413230117]",0.12014763097121835,0.040092364169650015,0.3953100268927014,0.5481329365079364,0.8470780993992354,0.969375,0.5026642984014209,0.9041095890410958,,,2026-09-24T22:20:06
bridge12_B2,LogReg_v2agg_r3,all,LogReg,v2agg,fire_ever_frac>0,,,,2401,1600,0.6663890045814244,0.822100109238452,0.864627772676579,"[0.8069843652465668, 0.8434318430087391]","[0.8486334518682727, 0.885441973682251]",0.15045828871377007,0.13335942882094964,0.6468246564132162,0.4097834527492523,0.8709280885064536,0.885625,0.7378277153558053,0.8782150604276419,,,2026-09-24T22:20:06
bridge12_B2,LogReg_v2agg_r3,forest,LogReg,v2agg,fire_ever_frac>0,,,,2163,1600,0.7397133610725843,0.7604745781527531,0.8675443105969318,"[0.7381978657859679, 0.7837953485790408]","[0.8515910954673308, 0.8839544774463238]",0.1648318605187543,0.1609161334617478,0.7037376028537068,0.39996209740638733,0.8721712538226299,0.89125,0.6287744227353463,0.8816074188562596,,,2026-09-24T22:20:06
bridge12_B2,MaxEnt_v2agg_r3,all,MaxEnt,v2agg,fire_ever_frac>0,,,,2401,1600,0.6663890045814244,0.8035662453183521,0.8530876185069188,"[0.7884612398564295, 0.8232897354868913]","[0.8423487086829575, 0.8684519056365857]",0.18405644068122137,0.17604048176114312,1.8018322491876848,0.4005316170665094,0.849685534591195,0.844375,0.7016229712858927,0.8470219435736677,,,2026-09-24T22:20:07
bridge12_B2,MaxEnt_v2agg_r3,forest,MaxEnt,v2agg,fire_ever_frac>0,,,,2163,1600,0.7397133610725843,0.7482837477797513,0.8592365922381688,"[0.7299445631660746, 0.7745483875444049]","[0.8500818971227787, 0.8742207635358519]",0.20237982569020171,0.19669669338645746,1.9865287799542568,0.18877273695913765,0.8432203389830508,0.870625,0.5399644760213144,0.8567035670356703,,,2026-09-24T22:20:07
bridge12_B2,RF_cdr7_r4,all,RF,cdr7,fire_ever_frac>0,,,,3912,1023,0.26150306748466257,0.9887675197694292,0.9554988425926938,"[0.9859715552334385, 0.991657869351066]","[0.9425337270388132, 0.9704735442964074]",0.040316527699913875,0.07477359366634721,0.158011570306323,0.5800414862914863,0.9559164733178654,0.8054740957966764,0.986846659743856,0.8742705570291778,,,2026-09-24T22:20:17
bridge12_B2,RF_cdr7_r4,forest,RF,cdr7,fire_ever_frac>0,,,,2011,1022,0.5082048731974143,0.9698632115699307,0.9563442708653546,"[0.9613847231483698, 0.9759015016452998]","[0.9390878069080023, 0.967853426654589]",0.07602934515540534,0.11706700378901488,0.27556322037518266,0.5800414862914863,0.9559164733178654,0.8062622309197651,0.961577350859454,0.8747346072186837,,,2026-09-24T22:20:17
bridge12_B2,LogReg_cdr7_r4,all,LogReg,cdr7,fire_ever_frac>0,,,,3912,1023,0.26150306748466257,0.9017701890779974,0.8770878332810317,"[0.8915749292746579, 0.9174930052882018]","[0.862009454852733, 0.8993617050454614]",0.07277064337776816,0.09156074439532753,0.4483433345133655,0.41372913122177124,0.8917470525187567,0.8132942326490714,0.9650398061613015,0.850715746421268,,,2026-09-24T22:20:17
bridge12_B2,LogReg_cdr7_r4,forest,LogReg,cdr7,fire_ever_frac>0,,,,2011,1022,0.5082048731974143,0.9186739061179826,0.9326071449960198,"[0.9111896220460288, 0.9340671308067806]","[0.9215553888799307, 0.9487984673451166]",0.1055941441718847,0.09258765330540869,0.7163671660820131,0.29740267992019653,0.9229122055674518,0.8434442270058709,0.9271991911021233,0.8813905930470348,,,2026-09-24T22:20:17
bridge12_B2,MaxEnt_cdr7_r4,all,MaxEnt,cdr7,fire_ever_frac>0,,,,3912,1023,0.26150306748466257,0.670151587898548,0.5181750757383822,"[0.6520265631560979, 0.6935845914340538]","[0.48924676421254376, 0.5474617102611674]",0.22594828403587272,0.2290222347825588,1.5948992659173087,0.04790452859312466,0.8303030303030303,0.2678396871945259,0.9806161301488404,0.4050258684405026,,,2026-09-24T22:20:17
bridge12_B2,MaxEnt_cdr7_r4,forest,MaxEnt,cdr7,fire_ever_frac>0,,,,2011,1022,0.5082048731974143,0.7942529270112133,0.7852254385817857,"[0.7804724028897124, 0.8123689473642552]","[0.7654099292803389, 0.8091009225847752]",0.4386721021894286,0.45299808191280877,3.092377065403224,0.04790452859312466,0.9072847682119205,0.26810176125244617,0.9716885743174924,0.41389728096676737,,,2026-09-24T22:20:17
bridge12_B2,RF_v2agg_r4,all,RF,v2agg,fire_ever_frac>0,,,,3912,1023,0.26150306748466257,0.9875771752970024,0.9662691740881689,"[0.9843751173680326, 0.9910010228571178]","[0.9589186477887788, 0.9767147637572616]",0.05067260133664252,0.12133187845405126,0.21302756435436818,0.5701962481962481,0.9601406799531067,0.8005865102639296,0.9882312218760817,0.8731343283582089,,,2026-09-24T22:20:59
bridge12_B2,RF_v2agg_r4,forest,RF,v2agg,fire_ever_frac>0,,,,2011,1022,0.5082048731974143,0.9688233978855473,0.9674831710211347,"[0.9619150182338404, 0.9756664552741605]","[0.9598960745117323, 0.9748116806771702]",0.08967718147301171,0.15527731849325307,0.32758487810945414,0.5701962481962481,0.9601406799531067,0.8013698630136986,0.9656218402426694,0.8736,,,2026-09-24T22:20:59
bridge12_B2,LogReg_v2agg_r4,all,LogReg,v2agg,fire_ever_frac>0,,,,3912,1023,0.26150306748466257,0.90384906242609,0.8015398464817756,"[0.8932960394823525, 0.9204418316417111]","[0.7763563145039519, 0.8325263127120027]",0.09260370987860236,0.03526514837788748,0.4672185172396266,0.41105636954307556,0.7773319959879639,0.7575757575757576,0.9231568016614745,0.7673267326732673,,,2026-09-24T22:21:00
bridge12_B2,LogReg_v2agg_r4,forest,LogReg,v2agg,fire_ever_frac>0,,,,2011,1022,0.5082048731974143,0.8879558707425517,0.8691381077020199,"[0.878558220662117, 0.9043723744951808]","[0.8535891547790564, 0.8912827560376478]",0.14334261077416208,0.127537078867548,0.7739414197152402,0.40544450283050537,0.8830874006810443,0.761252446183953,0.8958543983822043,0.8176563321071992,,,2026-09-24T22:21:00
bridge12_B2,MaxEnt_v2agg_r4,all,MaxEnt,v2agg,fire_ever_frac>0,,,,3912,1023,0.26150306748466257,0.9089411855465519,0.7071099038081138,"[0.9019851946253816, 0.9208002799576511]","[0.695544677704475, 0.7443701490118533]",0.13769768407433192,0.12632508621048125,1.431661233079594,0.322015865023344,0.6451846488052136,0.8709677419354839,0.8303911388023537,0.7412645590682196,,,2026-09-24T22:21:00
bridge12_B2,MaxEnt_v2agg_r4,forest,MaxEnt,v2agg,fire_ever_frac>0,,,,2011,1022,0.5082048731974143,0.8137546277150416,0.7518222816595809,"[0.8048515322164158, 0.8389042184182564]","[0.7466859071139397, 0.7861330440652127]",0.21910072783630472,0.20608491596173256,2.313427256213943,0.322015865023344,0.7128,0.8718199608610567,0.6370070778564206,0.784330985915493,,,2026-09-24T22:21:00
bridge12_B2,RF_cdr7_r5,all,RF,cdr7,fire_ever_frac>0,,,,4146,2011,0.485045827303425,0.9736317932868055,0.9703982089985891,"[0.9694303403878202, 0.9768563474659863]","[0.964709909850359, 0.9759358379956604]",0.06369815693977077,0.024029660644667033,0.2151885943050247,0.4188551587301587,0.9064184223419892,0.9199403281949279,0.9105386416861827,0.9131293188548865,,,2026-09-24T22:21:10
bridge12_B2,RF_cdr7_r5,forest,RF,cdr7,fire_ever_frac>0,,,,2768,2006,0.7247109826589595,0.933455865997807,0.9720081212898312,"[0.9238185950678148, 0.9412539121480702]","[0.9658932752357807, 0.9767761898082475]",0.09213556667523298,0.026309530800644673,0.29707884278638186,0.4188551587301587,0.9064184223419892,0.922233300099701,0.7493438320209974,0.914257474672597,,,2026-09-24T22:21:10
bridge12_B2,LogReg_cdr7_r5,all,LogReg,cdr7,fire_ever_frac>0,,,,4146,2011,0.485045827303425,0.8736788413142237,0.8974034142567534,"[0.8638031109925853, 0.8844867397929654]","[0.8900594492730082, 0.9053403620258101]",0.14350992303475835,0.06297602609310521,0.44577629335698127,0.41682711243629456,0.8950418544752092,0.6911984087518648,0.9236533957845433,0.7800224466891134,,,2026-09-24T22:21:11
bridge12_B2,LogReg_cdr7_r5,forest,LogReg,cdr7,fire_ever_frac>0,,,,2768,2006,0.7247109826589595,0.8702854690521612,0.9499825835694766,"[0.8563974742439349, 0.8841785339519498]","[0.943331380868369, 0.9560392279923359]",0.1822201067447716,0.20007780072584783,0.5317857058399749,0.3240831792354584,0.9113849765258216,0.7741774675972084,0.8018372703412073,0.8371967654986524,,,2026-09-24T22:21:11
bridge12_B2,MaxEnt_cdr7_r5,all,MaxEnt,cdr7,fire_ever_frac>0,,,,4146,2011,0.485045827303425,0.9506651356648503,0.956321873535041,"[0.9438600431817045, 0.9570720551020907]","[0.9507861154073246, 0.9620767282749337]",0.11108443105177064,0.11444529217998288,0.40613537353741397,0.08814978818226982,0.926595744680851,0.8662357036300348,0.9353629976580796,0.8953996401953225,,,2026-09-24T22:21:11
bridge12_B2,MaxEnt_cdr7_r5,forest,MaxEnt,cdr7,fire_ever_frac>0,,,,2768,2006,0.7247109826589595,0.9148973682626661,0.9667326742277975,"[0.9039899494430095, 0.9264443300675401]","[0.9621925927103102, 0.9721449790822033]",0.16443354650352973,0.17678533720512835,0.5923829415333364,0.03159105187568512,0.8488848429676832,0.9297108673978066,0.5643044619422573,0.8874613371401381,,,2026-09-24T22:21:11
bridge12_B2,RF_v2agg_r5,all,RF,v2agg,fire_ever_frac>0,,,,4146,2011,0.485045827303425,0.9720537046245649,0.9689705541693615,"[0.9676085569182146, 0.975328363788391]","[0.9636529349522166, 0.9734934645658758]",0.06555737678309745,0.036655684701555134,0.22933002884958656,0.45998810311432087,0.9013125911521633,0.921929388363998,0.9049180327868852,0.9115044247787609,,,2026-09-24T22:22:32
bridge12_B2,RF_v2agg_r5,forest,RF,v2agg,fire_ever_frac>0,,,,2768,2006,0.7247109826589595,0.9290789050172317,0.9705226085831504,"[0.917879334437632, 0.9380357287716903]","[0.9653246016694911, 0.9747661416164116]",0.0935248142491911,0.025031633351425428,0.3050089756188003,0.45998810311432087,0.9013125911521633,0.9242273180458624,0.7335958005249343,0.9126261383214374,,,2026-09-24T22:22:32
bridge12_B2,LogReg_v2agg_r5,all,LogReg,v2agg,fire_ever_frac>0,,,,4146,2011,0.485045827303425,0.9434696988576878,0.9549930652030664,"[0.9348320129219038, 0.949997560256994]","[0.9493298976577322, 0.9598758130969106]",0.09464769176741221,0.07697179964391539,0.31110088716074874,0.2802819311618805,0.6734765762592462,0.9507707608155147,0.565807962529274,0.7884536082474226,,,2026-09-24T22:22:32
bridge12_B2,LogReg_v2agg_r5,forest,LogReg,v2agg,fire_ever_frac>0,,,,2768,2006,0.7247109826589595,0.9116947059085212,0.9684019364192338,"[0.9014608078651185, 0.9205868451077214]","[0.9644782393362148, 0.9718555834354725]",0.10718722036325641,0.02172915691196572,0.3261756843984453,0.2802819311618805,0.80083857442348,0.9521435692921236,0.3766404199475066,0.8699612844454565,,,2026-09-24T22:22:32
bridge12_B2,MaxEnt_v2agg_r5,all,MaxEnt,v2agg,fire_ever_frac>0,,,,4146,2011,0.485045827303425,0.9337207420079492,0.9264294611252609,"[0.9283430156388108, 0.9439807551441312]","[0.9261290386226451, 0.9412835806397878]",0.1029295740168494,0.07902984472139059,0.5946734327429418,0.2919113801828793,0.8744326777609682,0.8622575832918946,0.8833723653395784,0.8683024536805208,,,2026-09-24T22:22:33
bridge12_B2,MaxEnt_v2agg_r5,forest,MaxEnt,v2agg,fire_ever_frac>0,,,,2768,2006,0.7247109826589595,0.8843816320068665,0.9426848081563919,"[0.8763855742483835, 0.9052670564422219]","[0.9416704443382246, 0.9568701542233146]",0.1410055205140477,0.12370907682624502,0.8089706092148068,0.11594846330701924,0.86977414704469,0.9022931206380858,0.6443569553805775,0.8857352581355518,,,2026-09-24T22:22:33
bridge12_B3,null_climatological_frequency,all,null,,monthly fire indicator (t+1),,,,856596,21105,0.02463821918383929,0.908355983224128,0.16491614197624202,"[0.9066824405853198, 0.9094721752827061]","[0.1614228232873359, 0.16768698119867115]",0.021720247533378912,0.00106658016540125,0.08398666326368952,,,,,,,,2026-09-24T22:23:02
bridge12_B3,null_climatological_frequency,forest,null,,monthly fire indicator (t+1),,,,544958,21103,0.03872408515885628,0.85697400936314,0.16507180632627713,"[0.8554411867601318, 0.8591558523525442]","[0.1628016397874301, 0.16916315854121097]",0.034137537266248845,0.0016771836150260271,0.13199571265608873,,,,,,,,2026-09-24T22:23:02
bridge12_B3,null_seasonal_frequency,all,null,,monthly fire indicator (t+1),,,,856596,21105,0.02463821918383929,0.9298903329251147,0.54557421236631,"[0.9276574348373807, 0.9315780380337596]","[0.538392138495369, 0.5517566962064989]",0.014894151789270926,0.0030737931113071566,0.08216195967028138,,,,,,,,2026-09-24T22:23:27
bridge12_B3,null_seasonal_frequency,forest,null,,monthly fire indicator (t+1),,,,544958,21103,0.03872408515885628,0.920143145978068,0.547141984846226,"[0.9176738106080088, 0.9225959780655658]","[0.5409685703187316, 0.5536282664500379]",0.023407494047700355,0.004832546372572571,0.12908287427165943,,,,,,,,2026-09-24T22:23:27
bridge12_B3,RF_monthly_cdr7,all,RF,"cdr7 static + monthly ndvi_anomaly_t, dryness_t",monthly fire indicator (t+1),,,,856596,21105,0.02463821918383929,0.9024639206299246,0.16074786770369942,"[0.9010745971122898, 0.9035212346309494]","[0.15752480959228107, 0.16333693485862574]",0.09327759072949944,0.13127679792015126,0.262275043935851,0.8111733462751184,0.16389698023847943,0.37057569296375265,0.9522460445414732,0.2272753690573056,4035018.0,,2026-09-24T22:26:10
bridge12_B3,RF_monthly_cdr7,forest,RF,"cdr7 static + monthly ndvi_anomaly_t, dryness_t",monthly fire indicator (t+1),,,,544958,21103,0.03872408515885628,0.8455751964861964,0.16080778178362407,"[0.8439711959278259, 0.8475312370779586]","[0.15793513306077175, 0.16378946328393404]",0.14660978305547165,0.20630315564672777,0.41217204835149496,0.8111733462751184,0.16389698023847943,0.37061081362839404,0.9238377031812238,0.22728197378745169,4035018.0,,2026-09-24T22:26:10
bridge12_B3,RF_monthly_cdr7_month,all,RF,"cdr7 static + monthly ndvi_anomaly_t, dryness_t + month sin/cos",monthly fire indicator (t+1),,,,856596,21105,0.02463821918383929,0.9719702662142942,0.5419849709200654,"[0.9712572785945613, 0.9726017997137136]","[0.5354711793773758, 0.5485474197846755]",0.03756387011512756,0.05166612251219281,0.12001167484240147,0.8946844485148792,0.5060599617265575,0.5638474295190713,0.9860979950711617,0.5333930972658001,4035018.0,,2026-09-24T22:28:39
bridge12_B3,RF_monthly_cdr7_month,forest,RF,"cdr7 static + monthly ndvi_anomaly_t, dryness_t + month sin/cos",monthly fire indicator (t+1),,,,544958,21103,0.03872408515885628,0.9560588026260343,0.5420697834771407,"[0.9551275802425391, 0.9573683355888367]","[0.5347506753281802, 0.5481704744349927]",0.059034387585767185,0.08110338588893967,0.18851113235523517,0.8946844485148792,0.5060599617265575,0.5639008671752831,0.9778278340380449,0.533417006589269,4035018.0,,2026-09-24T22:28:39
B1,RF_v2,all,RF,v2_57,y_all,"B1 fold 0 (CDR-PINO 2deg block permutation, block-carved validation)",0.0,,1335312,82014,0.06141935367914016,0.9592795020774308,0.5325179554518708,"[0.9589655565540282, 0.9596210866855783]","[0.5300861669427327, 0.5352809012599534]",0.045793635565568605,0.0485350914224509,0.13892377319661167,0.609968422422304,0.5048918801021998,0.5927280708171776,0.9619643532503842,0.5452954637232467,2326208.0,117.33452844619751,2026-09-24T22:34:33
B1,RF_v2,forest,RF,v2_57,y_all,"B1 fold 0 (CDR-PINO 2deg block permutation, block-carved validation)",0.0,,357915,81706,0.22828325161001914,0.8188131922711168,0.533664069712653,"[0.8173474663003905, 0.820300163497644]","[0.5308011236610034, 0.536448070626399]",0.1695493212253595,0.16694083468575963,0.5005168721378289,0.609968422422304,0.5048765541094966,0.594913470246983,0.8274169197962412,0.5462094694437111,2326208.0,117.33452844619751,2026-09-24T22:34:33
B1,RF_v2,all,RF,v2_57,y_all,"B1 fold 1 (CDR-PINO 2deg block permutation, block-carved validation)",1.0,,1448849,87260,0.06022711821590794,0.9766169117416105,0.7021919367378563,"[0.97637824045532, 0.9768284704685182]","[0.6995017302331072, 0.7051021301519541]",0.03430137500912069,0.039188907134772286,0.11055099177183034,0.5305475112787419,0.5861529737253621,0.781801512720605,0.9646251548741948,0.6699861524410005,2104634.0,103.37482213973999,2026-09-24T22:37:21
B1,RF_v2,forest,RF,v2_57,y_all,"B1 fold 1 (CDR-PINO 2deg block permutation, block-carved validation)",1.0,,372569,86879,0.23318902002045258,0.8918758364175156,0.7038375994304005,"[0.8910037321592494, 0.8930291685997542]","[0.7009935784552475, 0.7067241129158593]",0.13209451016070675,0.13963655022160357,0.41350144470825834,0.5305475112787419,0.5860990323634051,0.7850228478688751,0.8314116699919493,0.6711309011291791,2104634.0,103.37482213973999,2026-09-24T22:37:21
B1,RF_v2,all,RF,v2_57,y_all,"B1 fold 2 (CDR-PINO 2deg block permutation, block-carved validation)",2.0,,1376606,99137,0.07201552223366744,0.9421594639606428,0.509780272922186,"[0.9418102655684564, 0.942610423635478]","[0.5077217965163168, 0.5132918653859562]",0.06161242652305453,0.072514101609102,0.18646426776234074,0.4256970101966215,0.37917222963951935,0.816445928361762,0.896259713542951,0.5178469747474423,2268814.0,109.91382670402527,2026-09-24T22:40:18
B1,RF_v2,forest,RF,v2_57,y_all,"B1 fold 2 (CDR-PINO 2deg block permutation, block-carved validation)",2.0,,467054,98756,0.21144450106411677,0.8032688083205763,0.5110104249616089,"[0.8016829418824429, 0.8048223573161186]","[0.5076308111776582, 0.5138325594766132]",0.17974747198940189,0.1931494714673684,0.525305533560567,0.4256970101966215,0.37916818918589723,0.8195755194621086,0.6401718173870072,0.5184710682920266,2268814.0,109.91382670402527,2026-09-24T22:40:18
B1,RF_biswas15,all,RF,biswas15,y_all,"B1 fold 0 (CDR-PINO 2deg block permutation, block-carved validation)",0.0,,1335312,82014,0.06141935367914016,0.947953049661507,0.4989157504055564,"[0.9475210213991884, 0.948411928039755]","[0.49646684683508635, 0.5024003335294953]",0.0495568542716119,0.06260010437397825,0.16258942172482121,0.45628910088360614,0.4141806765517335,0.7431658009608115,0.9312150821273153,0.5319148936170213,2326208.0,74.64462041854858,2026-09-24T22:42:37
B1,RF_biswas15,forest,RF,biswas15,y_all,"B1 fold 0 (CDR-PINO 2deg block permutation, block-carved validation)",0.0,,357915,81706,0.22828325161001914,0.7905176836120031,0.5084468247613027,"[0.7888443082780139, 0.79215100534459]","[0.5054064557006946, 0.5114920927890173]",0.1742468352972147,0.1551118802424881,0.5189620455539607,0.45628910088360614,0.4208470721608151,0.7451227572026534,0.6966717232240803,0.5378916724463155,2326208.0,74.64462041854858,2026-09-24T22:42:37
B1,RF_biswas15,all,RF,biswas15,y_all,"B1 fold 1 (CDR-PINO 2deg block permutation, block-carved validation)",1.0,,1448849,87260,0.06022711821590794,0.9657691393705403,0.6399463483555619,"[0.965372334508869, 0.9661751979511523]","[0.6369938963918419, 0.6432479358271109]",0.037991917503499596,0.048613113306793056,0.130497346089923,0.4570732025361437,0.5255078168517212,0.8108755443502177,0.9530783518374487,0.6377233500822423,2104634.0,64.79848217964172,2026-09-24T22:44:48
B1,RF_biswas15,forest,RF,biswas15,y_all,"B1 fold 1 (CDR-PINO 2deg block permutation, block-carved validation)",1.0,,372569,86879,0.23318902002045258,0.865997163422607,0.6533149561190364,"[0.8649395603799754, 0.8675027057444106]","[0.6508533742857128, 0.6562351385719729]",0.13710448094428468,0.11941938956840842,0.4279254023340987,0.42705550684944377,0.5211963981573974,0.8347817078925862,0.7667891770800518,0.6417289740299961,2104634.0,64.79848217964172,2026-09-24T22:44:48
B1,RF_biswas15,all,RF,biswas15,y_all,"B1 fold 2 (CDR-PINO 2deg block permutation, block-carved validation)",2.0,,1376606,99137,0.07201552223366744,0.9231403262305412,0.4299657381407798,"[0.9225701926070261, 0.9237597910566552]","[0.42691626777294595, 0.43307807326341136]",0.06452311181029459,0.07662922653615815,0.20608433464840592,0.3465654801955455,0.34355362761151165,0.8084670708211869,0.8801184216603299,0.4821993135417575,2268814.0,71.10332751274109,2026-09-24T22:47:10
B1,RF_biswas15,forest,RF,biswas15,y_all,"B1 fold 2 (CDR-PINO 2deg block permutation, block-carved validation)",2.0,,467054,98756,0.21144450106411677,0.7683380633711547,0.44087625301891054,"[0.767065207458499, 0.7700316082131771]","[0.43880768120528885, 0.44356654323641875]",0.1792457322081663,0.1581055590053855,0.5302021771987384,0.3465654801955455,0.35432135958461075,0.8098343391793916,0.6042878321359334,0.49296087181636633,2268814.0,71.10332751274109,2026-09-24T22:47:10
B1,RF_v1_corrlabel,all,RF,v1_57,y_all,"B1 fold 0 (CDR-PINO 2deg block permutation, block-carved validation)",0.0,,1335312,82014,0.06141935367914016,0.9582129772640867,0.5168548093280091,"[0.9579505724332392, 0.9585876055964686]","[0.5143954462804804, 0.5201789092972704]",0.044904249310213556,0.04432021729164454,0.13568627339585626,0.553020519095347,0.4814382352089706,0.6083107762089399,0.9571235252908725,0.5374890245150586,2326208.0,115.78172492980957,2026-09-24T22:50:03
B1,RF_v1_corrlabel,forest,RF,v1_57,y_all,"B1 fold 0 (CDR-PINO 2deg block permutation, block-carved validation)",0.0,,357915,81706,0.22828325161001914,0.8128400217479664,0.5176747857651037,"[0.8111819228725838, 0.8143916016962499]","[0.5147929038144875, 0.5207948750504645]",0.16634103480132126,0.15483903993560813,0.49298619234232915,0.553020519095347,0.4814485927184279,0.6104814823880743,0.8054951142069954,0.538341158059468,2326208.0,115.78172492980957,2026-09-24T22:50:03
B1,RF_v1_corrlabel,all,RF,v1_57,y_all,"B1 fold 1 (CDR-PINO 2deg block permutation, block-carved validation)",1.0,,1448849,87260,0.06022711821590794,0.9781012179590785,0.7194680991897541,"[0.977849235392337, 0.9783051233961064]","[0.7169948417627299, 0.722439682976776]",0.033056274884344414,0.03735774986559484,0.1069264503032253,0.5255703348828565,0.6136440546201194,0.7688975475590191,0.9689752193943988,0.6825536503608907,2104634.0,98.18905472755432,2026-09-24T22:52:41
B1,RF_v1_corrlabel,forest,RF,v1_57,y_all,"B1 fold 1 (CDR-PINO 2deg block permutation, block-carved validation)",1.0,,372569,86879,0.23318902002045258,0.8974453534043092,0.7204864013083768,"[0.8966351877097913, 0.8984436928636705]","[0.7178435377123353, 0.7237597755336258]",0.1274981954862349,0.13523345151695887,0.4032967915535078,0.5255703348828565,0.6134641636661811,0.7707155929511159,0.8523224474080296,0.6831575081110862,2104634.0,98.18905472755432,2026-09-24T22:52:41
B1,RF_v1_corrlabel,all,RF,v1_57,y_all,"B1 fold 2 (CDR-PINO 2deg block permutation, block-carved validation)",2.0,,1376606,99137,0.07201552223366744,0.942736297235335,0.5094400550919693,"[0.9423776039318668, 0.9431966523642661]","[0.5069047835651944, 0.5125311236519936]",0.0594027774351663,0.06551693085711388,0.17936045143509324,0.44060698120044867,0.3982812237350815,0.764800225949948,0.9103320706803845,0.5237906081069411,2268814.0,109.15479397773743,2026-09-24T22:55:33
B1,RF_v1_corrlabel,forest,RF,v1_57,y_all,"B1 fold 2 (CDR-PINO 2deg block permutation, block-carved validation)",2.0,,467054,98756,0.21144450106411677,0.8036933156469236,0.5103380294477879,"[0.802161091117238, 0.8052335195060164]","[0.5073546080738597, 0.5130697816155529]",0.17360958817270994,0.17968101813984624,0.5126793032048116,0.44060698120044867,0.3982246468213925,0.7672546478188667,0.6891077334115309,0.5243159832265386,2268814.0,109.15479397773743,2026-09-24T22:55:33
B1,RF_cdr7static,all,RF,cdr7_static_1km,y_all,"B1 fold 0 (CDR-PINO 2deg block permutation, block-carved validation)",0.0,,1335312,82014,0.06141935367914016,0.9499860838750817,0.4463227576859789,"[0.9496572419677083, 0.9504129355352697]","[0.4440428985689978, 0.4496102983381763]",0.065591966587862,0.07188174583127051,0.19378632298904738,0.6606613450658556,0.4142410157420506,0.7248030824005658,0.9329313539158285,0.5271844444937144,2326208.0,60.450676918029785,2026-09-24T22:57:25
