year,month,ndvi_mean,lst_day_mean,lst_night_mean,dtr_mean,lst_day_anom_mean,lst_night_anom_mean,dtr_anom_mean,fire_detections,wind_mean,precip_mm_mean,precip_mmh_mean,rh_mean,tair_k_mean,qair_kgkg_mean,lwnet_wm2_mean,soilm_surface_kgm2_mean,soilm_total_kgm2_mean,wind_anom_mean,precip_anom_mean,rh_anom_mean,qair_anom_mean,tair_anom_mean,lwnet_anom_mean,soilm_surface_anom_mean
2014,12,0.4538867473602295,22.571236,9.560205,12.9941,-0.7324241399765015,-0.898917555809021,0.1664574295282364,503,4.117227,9.38542,0.012614811,42.992947,289.6137,0.0059567364,-94.78105,21.910002,639.9108,0.2430455,-0.11820672,-4.168237,-0.00061848003,-0.40214607,-2.1139798,-0.6122033
2015,1,0.46008169651031494,21.841621,9.659762,12.177433,-0.6837103366851807,-0.0592135861515998,-0.6229615807533264,860,4.1305637,13.259911,0.017822461,48.18076,288.6801,0.0062135905,-93.70386,20.888521,611.4381,0.112723164,0.72547984,4.5023437,0.00048128137,-0.4261509,2.8116822,0.16340405
2015,2,0.4323027431964874,26.444101,12.876981,13.548345,-0.4611628353595733,0.3623883724212646,-0.8214547634124756,2094,4.1393733,14.0599985,0.020922618,39.773296,292.23184,0.006014441,-101.92101,19.707493,586.8208,-0.07532271,-1.3758631,0.43284342,8.9526955e-05,0.30112234,1.1815437,-0.37477642
2015,3,0.3951302170753479,31.979914,16.66404,15.314607,-1.2892135381698608,0.0151274111121892,-1.304444432258606,12403,4.2881804,39.536278,0.05314016,42.796593,294.97192,0.007731241,-99.05065,20.482658,574.3347,0.02912979,18.50732,7.569986,0.0010904154,-1.1492068,11.671838,1.1743267
2015,4,0.3569723665714264,34.861732,19.55279,15.341556,-2.5543644428253174,-0.4470077753067016,-2.124475479125977,2386,4.3782334,48.21079,0.066959426,43.47141,298.58145,0.009590359,-98.89376,22.50414,577.3741,-0.10322264,11.456558,8.315063,0.0014378672,-1.448791,13.367156,2.0523489
2015,5,0.34576845169067383,37.42257,21.947361,15.452702,-0.300721675157547,-0.0741911903023719,-0.2294964641332626,1454,4.9345574,62.64694,0.084202886,40.212048,302.0896,0.010354774,-103.29522,22.766762,586.5229,-0.14795561,0.9105707,-0.002103441,-0.00012243993,0.102267,0.7360587,0.93990195
2015,6,0.3821951150894165,35.452087,21.887447,13.556679,-0.459755003452301,-0.3490940928459167,-0.0709141120314598,294,5.475945,173.5642,0.24106137,57.204277,300.5008,0.0141343735,-75.11721,28.006737,621.03955,-0.059521105,14.090402,1.171531,-4.209582e-07,-0.37969175,1.9623886,0.628646
2015,7,0.48575764894485474,31.72545,21.258114,10.729722,-0.1224516257643699,0.2834610939025879,-0.3512269556522369,16,5.9079266,249.12563,0.33484623,71.05508,298.97577,0.01637055,-58.116524,32.182034,694.05206,0.23404767,-25.778337,-0.5773895,-5.5292287e-05,0.06798491,-1.4644891,-1.3971379
2015,8,0.5821995735168457,30.19487,20.550364,9.812077,0.3525324761867523,0.1718432903289795,0.1360740065574646,9,5.057434,221.85022,0.29818583,74.75558,298.24554,0.016494574,-53.066727,35.48681,756.35614,-0.14324073,-34.29,-1.1698067,-0.00013972558,0.1654577,-1.9063926,-0.513262
2015,9,0.5870617032051086,31.028696,20.394625,10.630719,0.9452136158943176,0.0972634553909301,0.8444032669067383,26,4.1954637,140.63101,0.19532086,67.35232,297.71835,0.014469963,-61.812023,33.513084,749.26544,-0.075442225,-39.635513,-4.818509,-0.0008568602,0.28965724,-5.5388436,-2.1964538
2015,10,0.5391629934310913,30.845264,18.467796,12.374355,1.0564117431640625,1.0285295248031616,0.0225501600652933,44,3.274534,45.984573,0.061807226,53.40845,296.9195,0.010936257,-77.5303,29.061615,706.2458,-0.21373487,-33.527756,-5.967028,-0.00068460807,0.9601841,-3.97763,-2.9728773
2015,11,0.466650128364563,27.323822,14.820609,12.501639,0.4142825305461883,1.0424357652664185,-0.621049165725708,139,3.7786047,39.35785,0.054663684,51.882393,293.90396,0.008933499,-80.152466,25.720716,662.2677,0.14429197,14.450544,-0.20240346,0.00034297988,1.005361,5.3173356,-1.0879759
2015,12,0.4458024203777313,23.493603,10.673614,12.8145075,0.1889865696430206,0.1927433758974075,-0.0041186595335602,533,3.877959,10.7539425,0.014454223,44.339878,290.7702,0.0064075645,-93.31849,21.903034,629.5375,0.003777327,1.2503166,-2.82131,-0.00016765199,0.7543569,-0.651422,-0.619168
2016,1,0.4339449107646942,23.388653,10.383582,12.993893,0.8575540781021118,0.6662389039993286,0.1913769394159317,1015,3.6081836,9.17249,0.012328617,40.066334,290.20288,0.0055154953,-97.767586,20.189146,599.2541,-0.4096573,-3.3619401,-3.6120853,-0.0002168133,1.0966082,-1.2520449,-0.5359707
2016,2,0.41764625906944275,27.335873,13.4996195,13.844276,0.4455496668815613,0.9806416630744934,-0.5328004360198975,2652,4.1327567,10.510027,0.015100613,36.919056,293.2525,0.0061681475,-104.3872,18.919487,577.21265,-0.08193933,-4.925836,-2.4213972,0.00024323346,1.3217646,-1.2846464,-1.1627842
2016,3,0.3732086420059204,33.59035,17.47863,16.113806,0.3201308250427246,0.8264691233634949,-0.5063262581825256,12294,4.1511703,25.169277,0.033829678,36.469112,297.18756,0.007268675,-106.03588,19.49667,564.57404,-0.10788002,4.1403236,1.2425042,0.0006278493,1.0664079,4.686603,0.18833873
2016,4,0.3239886164665222,39.16385,21.074541,18.124184,1.7460519075393677,1.0727983713150024,0.6836602687835693,9630,4.976566,32.102787,0.044587206,34.546406,301.07864,0.008303254,-111.99268,19.82357,564.56885,0.4951098,-4.6514397,-0.60994035,0.000150762,1.0484216,0.26824102,-0.6282194
2016,5,0.31904858350753784,37.76721,22.79877,14.988284,0.0882086753845214,0.7776188254356384,-0.6886811852455139,1249,5.110859,76.47113,0.10278377,41.751236,302.35703,0.011136118,-100.00994,22.521423,575.8103,0.02834565,14.734759,1.5370839,0.00065890356,0.3696876,4.021337,0.6945622
2016,6,0.3608202636241913,35.978844,22.870863,13.095573,0.1207073405385017,0.657209038734436,-0.4971681237220764,213,5.1135297,150.67754,0.20927435,56.619823,301.21786,0.014406911,-75.822815,27.744297,608.6672,-0.42193663,-8.79626,0.58707845,0.000272117,0.33737507,1.2567862,0.36620858
2016,7,0.46669280529022217,30.382704,19.670668,11.700499,-0.492273598909378,-0.0539371147751808,-0.4197070002555847,10,5.4591775,336.75833,0.45263216,74.5739,298.64417,0.016845535,-52.89757,35.559715,716.9733,-0.214701,61.854374,2.9414315,0.00041969647,-0.26364604,3.7544641,1.9805382
2016,8,0.5959627032279968,29.296358,20.688509,8.617925,-0.4324086904525757,0.0504876710474491,-0.5516313314437866,9,5.2532663,244.43135,0.32853672,77.13093,297.94888,0.016752442,-50.23669,36.562077,786.5442,0.052591186,-11.708875,1.2055386,0.00011814317,-0.13120253,0.923641,0.5620098
2016,9,0.6107161641120911,29.742825,20.650707,9.175083,-0.3571558892726898,0.4088022708892822,-0.7657356262207031,26,4.3970246,187.55016,0.2604863,73.56039,297.27527,0.01543029,-54.837772,36.073284,786.9352,0.1261188,7.283609,1.3895621,0.00010346805,-0.15345,1.4354091,0.36374784
2016,10,0.558059811592102,29.689692,17.289293,12.42425,-0.1006956845521926,-0.1931417435407638,0.0804670751094818,146,3.574029,55.966934,0.07522438,58.82027,295.97958,0.011515499,-75.11699,32.824017,756.39325,0.08576017,-23.545391,-0.5552109,-0.00010536743,0.020326078,-1.5643176,0.789524
2016,11,0.47378504276275635,27.54824,13.084073,14.483625,0.626319408416748,-0.7635437846183777,1.38606595993042,532,3.6191967,11.912555,0.016545214,45.93909,292.93912,0.0074894405,-94.40622,25.264196,687.65607,-0.015116073,-12.994753,-6.145708,-0.0011010792,0.040499102,-8.9364195,-1.5444928
2016,12,0.4532301723957062,24.565464,11.484083,13.091827,1.2622015476226809,0.9869665503501892,0.2723896503448486,1127,3.8350134,8.034109,0.010798533,42.04293,291.0944,0.006177856,-99.353455,21.18465,644.9399,-0.039168254,-1.4695168,-5.118252,-0.00039736033,1.0785856,-6.686375,-1.3375533
2017,1,0.45234835147857666,22.625015,10.21878,12.356465,0.0483418777585029,0.4961450397968292,-0.4484954178333282,967,4.0019364,15.575547,0.020934876,44.936752,289.45856,0.0058438284,-94.988945,19.677794,613.1319,-0.015904378,3.041117,1.2583312,0.00011151918,0.35224912,1.5265844,-1.0473219
2017,2,0.4301176369190216,27.51278,12.7585535,14.728994,0.6020045280456543,0.2439096271991729,0.3597471117973327,3977,4.2295265,9.927079,0.014772438,35.562706,292.73108,0.005430353,-109.14573,19.596067,588.72125,0.014829909,-5.5087824,-3.777749,-0.00049456133,0.80038536,-6.043177,-0.48620176
2017,3,0.38639116287231445,33.01755,16.628954,16.372805,-0.2742573022842407,-0.02156144939363,-0.2531799077987671,8193,4.303922,19.178015,0.0257769,35.87052,295.82727,0.006466307,-111.44922,18.91156,567.9202,0.044871382,-1.8509436,0.6439163,-0.00017451923,-0.29386714,-0.72672963,-0.39677015
2017,4,0.3304910659790039,37.836983,20.169598,17.676119,0.4410878717899322,0.1761887073516845,0.2654177248477936,11408,5.0406094,35.145363,0.048813004,33.575867,300.76492,0.007814569,-119.346634,19.43416,567.7079,0.559153,-1.6088642,-1.5804768,-0.00033792155,0.7347341,-7.0857124,-1.0176313
2017,5,0.3308258652687073,38.042923,22.435,15.621059,0.3742462396621704,0.423520416021347,-0.0502997227013111,1143,4.695615,66.074326,0.08880958,40.750202,302.48895,0.01077646,-101.44849,22.10139,573.91565,-0.38689795,4.3379574,0.5360541,0.00029924416,0.5015908,2.5828001,0.27452797
2017,6,0.3962251543998718,35.56245,22.70072,12.8108,-0.3133314847946167,0.505748450756073,-0.793165922164917,126,5.1972766,170.6993,0.23708238,58.458652,300.75903,0.014743135,-73.29837,28.452219,610.4741,-0.33818966,11.225521,2.4259036,0.0006083411,-0.121466726,3.7812262,1.0741286
2017,7,0.4792625606060028,31.229586,20.744373,10.964448,-0.2976717948913574,0.2331991493701934,-0.5149425268173218,10,5.791306,313.63135,0.4215475,74.157684,298.63235,0.01670979,-53.72781,34.556305,707.24286,0.11742679,38.72739,2.52522,0.0002839487,-0.27544144,2.9242258,0.97713
2017,8,0.6117297410964966,29.296562,20.722137,8.56028,-0.4279303848743438,0.1869321763515472,-0.584350049495697,10,4.9270263,244.9015,0.3291687,76.07196,298.10437,0.016705252,-51.27441,36.119156,765.11896,-0.273649,-11.238708,0.14657325,7.0952825e-05,0.024270026,-0.114074714,0.11908565
2017,9,0.6198441386222839,30.47764,20.678732,9.78522,0.3969418704509735,0.4904958307743072,-0.0694593116641044,4,3.7347171,173.89772,0.24152462,71.59207,297.72543,0.01544363,-55.2669,36.545883,781.7722,-0.5361887,-6.3688006,-0.578753,0.00011680573,0.2967123,1.006278,0.83634615
2017,10,0.5619285702705383,30.072247,18.08662,11.99617,0.2949377000331878,0.6558210253715515,-0.3603241145610809,91,3.2568035,98.29733,0.13212006,57.68296,296.83698,0.011803002,-72.06591,33.04722,764.92554,-0.23146547,18.785002,-1.6925232,0.00018213622,0.87770367,1.4867501,1.0127271
2017,11,0.4863413870334625,26.782368,14.013887,12.778335,-0.1276993155479431,0.1932196617126464,-0.3218573629856109,180,3.5429542,17.347332,0.024093516,50.787395,292.90155,0.008404202,-86.1454,26.983541,705.4692,-0.09135842,-7.559975,-1.2973993,-0.00018631747,0.002910165,-0.67559034,0.17485031
2017,12,0.46626991033554077,23.359539,10.871634,12.4865,0.0542124770581722,0.3876783549785614,-0.3330435454845428,353,3.9723706,10.272527,0.013807162,46.395775,290.356,0.0065528387,-89.90358,22.998333,661.8016,0.09818882,0.7689014,-0.7654064,-2.2377553e-05,0.34015357,2.7634869,0.47612995
2018,1,0.450668066740036,23.164507,9.873756,13.281893,0.6261796355247498,0.1544268429279327,0.463961511850357,1158,3.6931627,7.114383,0.009562342,36.405216,289.6761,0.004939251,-102.631355,20.366684,625.0586,-0.3246782,-5.420047,-7.273204,-0.0007930577,0.5698335,-6.11582,-0.3584316
2018,2,0.4219435751438141,27.389196,13.031236,14.353674,0.4927306175231933,0.5115677714347839,-0.0167821291834115,3169,3.9585998,14.197681,0.021127502,36.14429,292.8005,0.0056325505,-101.403854,20.193281,596.9658,-0.2560964,-1.2381808,-3.1961632,-0.00029236378,0.8697849,1.6986966,0.11101077
2018,3,0.3826625943183899,33.904495,17.179674,16.726124,0.6373775005340576,0.5299588441848755,0.1074852496385574,17728,4.0793056,15.094184,0.020287883,31.540264,297.10364,0.006225319,-113.65268,18.536392,575.2824,-0.17974512,-5.934771,-3.6863396,-0.0004155075,0.98249954,-2.93019,-0.7719397
2018,4,0.34317919611930847,36.69024,19.941784,16.756172,-0.7157527208328247,-0.0554012171924114,-0.6609748601913452,3364,4.3364487,33.47122,0.046487805,36.29576,300.1377,0.0085257,-111.01697,20.81055,571.44684,-0.14500742,-3.2830102,1.1394148,0.0003732081,0.10747375,1.2439461,0.35875946
2018,5,0.3335255980491638,36.935753,21.70406,15.2660475,-0.8367921710014343,-0.3192483782768249,-0.526374101638794,2926,4.763578,69.66387,0.09363424,41.330997,301.84106,0.010548092,-103.027,22.552727,580.7642,-0.31893542,7.927503,1.1168491,7.0876624e-05,-0.14625992,1.0042787,0.7258659
2018,6,0.38057374954223633,35.2638,22.10532,13.170184,-0.6706053614616394,-0.1545018255710601,-0.4957574903964996,130,5.6764297,171.81349,0.23862986,56.91679,301.01477,0.014527061,-74.70604,27.798964,617.3518,0.14096348,12.339707,0.88404185,0.00039226594,0.13428135,2.3735602,0.4208741
2018,7,0.44687962532043457,30.754604,19.898493,11.722724,-0.736770510673523,-0.4901288747787475,-0.2224755138158798,11,5.8685956,297.6074,0.40000993,72.8462,298.8184,0.016656078,-53.517548,34.708786,703.4715,0.1947173,22.703457,1.2137371,0.00023023793,-0.089435115,3.134493,1.1296115
2018,8,0.5735313296318054,29.234737,19.700802,10.685096,-0.2368286699056625,-0.2046020179986953,0.09427410364151,12,5.6875625,272.9078,0.36681154,76.364174,297.96848,0.016602278,-49.670403,36.395836,781.76373,0.48688734,16.76757,0.43878418,-3.2022563e-05,-0.111596026,1.4899318,0.3957696
2018,9,0.5971351265907288,30.290642,20.179861,10.117784,0.2066704779863357,-0.1364820599555969,0.3305656909942627,20,4.4362683,143.55818,0.19938637,71.42659,297.17682,0.014884562,-58.175774,35.20343,780.1913,0.1653624,-36.708344,-0.74424154,-0.00044226088,-0.25190184,-1.9025936,-0.5061076
2018,10,0.5313030481338501,30.037064,16.994501,13.028856,0.2481445521116256,-0.4295601546764374,0.6848645210266113,55,3.4482362,46.5714,0.06259597,53.583996,296.1453,0.010486443,-79.202545,30.19111,725.39557,-0.040032666,-32.94093,-5.7914915,-0.0011344237,0.18596317,-5.6498804,-1.8433838
2018,11,0.45271605253219604,27.236933,13.87658,13.358152,0.32399982213974,0.0588343106210231,0.263489693403244,98,3.624803,16.995035,0.023604216,48.411793,293.48453,0.008072579,-87.74949,24.171041,666.80817,-0.009509689,-7.912272,-3.6730022,-0.00051793957,0.5859282,-2.27968,-2.6376479
2018,12,0.4363040626049042,22.742598,9.872389,12.867557,-0.5606620907783508,-0.6083102226257324,0.0476707257330417,357,3.7965708,10.055267,0.013515144,45.474255,289.5714,0.0062434957,-93.93897,21.684498,630.87756,-0.07761069,0.5516407,-1.6869305,-0.00033172022,-0.44443527,-1.2719066,-0.8377056
2019,1,0.43443289399147034,22.04729,9.085351,12.921502,-0.512363612651825,-0.6340747475624084,0.1213197335600853,1050,4.019918,14.414572,0.019374425,40.864326,288.70798,0.005047751,-99.07806,20.58454,603.84216,0.002077282,1.8801413,-2.8140926,-0.0006845579,-0.3982873,-2.5625162,-0.14057852
2019,2,0.42268338799476624,25.69474,12.056556,13.544211,-1.280754327774048,-0.4588715732097626,-0.8237251043319702,2225,4.353281,25.819088,0.038421262,42.137466,291.28055,0.0060693757,-96.59154,20.740616,584.797,0.13858488,10.383225,2.7970135,0.00014446152,-0.6501803,6.5110216,0.658347
2019,3,0.38888224959373474,33.017532,16.695192,16.325232,-0.2499157488346099,0.0461542829871177,-0.2958080172538757,9563,4.288932,15.112104,0.020311967,37.442673,295.14178,0.006673262,-107.3924,19.43935,569.1199,0.029881628,-5.916852,2.2160711,3.2435535e-05,-0.97937953,3.3300893,0.1310203
2019,4,0.34860959649086,37.99535,20.906216,17.088545,0.5983405709266663,0.9180279970169068,-0.319428414106369,4975,4.294093,33.69668,0.046800938,35.35709,300.5945,0.0083237,-112.497086,20.789036,564.6996,-0.18736316,-3.057553,0.20074272,0.00017120868,0.56429654,-0.23616411,0.3372458
2019,5,0.32536694407463074,38.913284,22.27449,16.59103,1.1776254177093506,0.2625746130943298,0.9119521975517272,2489,5.0045314,55.957924,0.07521226,38.420185,302.02563,0.009909156,-107.456184,21.56065,568.10846,-0.07798181,-5.7784467,-1.7939664,-0.00056805863,0.038298853,-3.4249077,-0.26621222
2019,6,0.3516214191913605,37.059746,23.001263,14.077037,1.2563481330871582,0.7123316526412964,0.5628703236579895,558,5.2031956,127.11227,0.17654482,50.669373,302.0842,0.013540384,-82.40117,26.349123,588.45996,-0.33227032,-32.361526,-5.3633757,-0.0005944099,1.2037221,-5.3215756,-1.0289657
2019,7,0.48774248361587524,32.61033,21.740828,11.000725,0.692101776599884,0.6144201755523682,-0.023765429854393,35,5.749451,274.74698,0.36928353,70.499115,299.3485,0.016613504,-56.938293,32.488937,665.95026,0.075572066,-0.15699837,-1.1333506,0.00018766336,0.44071835,-0.28625408,-1.0902368
2019,8,0.5795034766197205,29.424644,20.87927,8.720271,-0.1632069945335388,0.6325598359107971,-0.8412067890167236,6,5.361184,286.97757,0.38572258,77.31772,298.15265,0.017052297,-49.12831,36.649868,757.9968,0.16050918,30.837358,1.3923304,0.00041799733,0.07252802,2.032023,0.6497906
2019,9,0.6365616321563721,28.86006,20.303486,8.509017,-1.2439132928848269,0.0868829414248466,-1.354732871055603,9,4.385901,271.93976,0.3776941,77.45425,297.5059,0.01660531,-48.44912,37.827095,793.9403,0.11499497,91.67321,5.28342,0.0012784865,0.07715509,7.8240585,2.1175554
2019,10,0.5939368605613708,28.408737,18.211294,10.247,-1.3455637693405151,0.8089921474456787,-2.17223596572876,32,3.241524,105.24425,0.14145732,70.0401,295.20383,0.013191603,-59.53366,36.19317,789.59436,-0.24674495,25.731913,10.664613,0.0015707364,-0.7554699,14.019007,4.1586785
2019,11,0.52061927318573,25.738913,15.062391,10.683785,-1.1768174171447754,1.2333590984344482,-2.4118664264678955,39,3.5845215,21.50859,0.029873041,67.17305,292.51874,0.010860483,-70.30025,31.690443,740.4782,-0.04979099,-3.398718,15.08825,0.0022699637,-0.37986752,15.169558,4.8817515
2019,12,0.4946722090244293,21.34411,10.238382,11.086566,-1.9736732244491575,-0.2420790940523147,-1.732732892036438,177,3.9038422,14.918144,0.02005127,62.76895,288.27817,0.008164006,-79.62629,26.450602,693.9934,0.029660434,5.414519,15.607765,0.00158879,-1.7376606,13.040785,3.928398
2020,1,0.4943133294582367,20.772121,9.845468,10.862664,-1.8070493936538696,0.1260328143835067,-1.9367456436157229,369,4.042666,21.3001,0.028629167,59.56746,287.566,0.0072369035,-82.37158,24.55017,663.8004,0.024825616,8.76567,15.889043,0.0015045947,-1.5402726,14.143957,3.825054
2020,2,0.4785308539867401,25.258787,12.454288,12.801264,-1.6298214197158811,-0.0597996152937412,-1.5679494142532349,975,4.1005006,12.509569,0.017973518,46.03613,290.517,0.0065053515,-97.600876,21.376678,628.97986,-0.11419539,-2.9262931,6.695677,0.000580437,-1.4137187,5.501683,1.2944062
2020,3,0.4419095516204834,30.731663,16.146324,14.578846,-2.548836708068848,-0.5037634372711182,-2.047159433364868,8970,4.017742,32.283398,0.04339166,47.02266,294.43945,0.00828037,-94.798,21.485195,606.6347,-0.24130847,11.25444,11.796056,0.0016395443,-1.6816764,15.924497,2.1768656
2020,4,0.3818965256214142,36.020428,20.109808,15.930491,-1.3743623495101929,0.120019719004631,-1.5028738975524902,4114,4.1621084,39.408733,0.054734353,40.072445,299.15088,0.00891069,-103.41331,21.547256,595.3364,-0.31934762,2.654508,4.9160995,0.00075819745,-0.8793561,8.847612,1.0954658
2020,5,0.36515751481056213,37.8825,22.207651,15.754255,0.1967962086200714,0.2038464844226837,-0.0052909557707607,803,4.6208353,68.10482,0.09153874,42.4946,301.55548,0.010842721,-100.62163,23.107553,599.84753,-0.46167833,6.368451,2.2804496,0.00036550665,-0.43188107,3.4096425,1.2806917
2020,6,0.42320793867111206,34.459484,21.711927,12.509139,-1.573992371559143,-0.3055217564105987,-1.259638786315918,48,4.8459454,199.9049,0.2776457,63.814945,299.66376,0.015253913,-67.38345,30.40478,645.9375,-0.6895212,40.431107,7.782199,0.0011191183,-1.216732,9.696137,3.0266905
2020,7,0.5345759987831116,31.369896,21.73709,10.486554,-0.3172020018100738,0.8279426693916321,-1.0184271335601809,14,4.6806083,271.53018,0.3649599,74.31412,298.80304,0.016979923,-53.24547,35.969448,730.69714,-0.99327105,-3.3737729,2.6816564,0.0005540816,-0.104715906,3.4065723,2.3902714
2020,8,0.6353234648704529,29.381771,21.270409,8.199053,-0.2374289035797119,0.6741873025894165,-0.9273822903633118,13,5.331374,298.2801,0.40091407,79.11366,298.25217,0.017580295,-47.214237,37.928623,788.0577,0.13069904,42.139843,3.1882741,0.0009459929,0.17206588,3.9460967,1.9285523
2020,9,0.6352521181106567,30.153706,20.74915,9.403222,0.0074359364807605,0.5861546397209167,-0.5614741444587708,12,3.9033937,202.92508,0.28184038,74.53934,297.77274,0.016184065,-50.84642,37.893448,805.849,-0.36751235,22.658546,2.3685093,0.000857243,0.34403527,5.4267583,2.183908
2020,10,0.572829008102417,29.559986,17.512499,12.082256,-0.2286683619022369,0.0243003442883491,-0.2659569382667541,248,3.5081646,92.75278,0.12466771,61.433376,296.45972,0.012475399,-67.90946,33.961292,777.39465,0.01989587,13.240445,2.05789,0.0008545328,0.50044674,5.6432023,1.9268004
2020,11,0.4896414577960968,25.90162,13.549635,12.385291,-1.0213805437088013,-0.286105066537857,-0.7412300109863281,290,3.903658,26.395636,0.036660604,56.27697,292.24103,0.009052709,-80.57515,28.465145,717.1263,0.26934505,1.4883277,4.1921773,0.0004621895,-0.65757835,4.8946505,1.6564535
2020,12,0.47535240650177,22.620571,10.439138,12.177297,-0.6926888823509216,-0.0465311221778392,-0.6460626125335693,565,3.8672175,14.8290825,0.019931562,53.636383,289.49612,0.007227156,-87.642204,24.011562,676.9163,-0.006964272,5.3254557,6.4751987,0.0006519398,-0.5197159,5.0248685,1.4893578
2021,1,0.47838667035102844,22.400112,10.700027,11.685899,-0.1341484785079956,0.9815176725387572,-1.114370584487915,864,3.8984442,13.44556,0.01807199,49.73349,289.55154,0.0069434,-90.03195,21.947414,643.531,-0.1193965,0.9111309,6.0550656,0.0012110908,0.4452796,6.4835877,1.222299
2021,2,0.4548664391040802,27.294836,12.860455,14.431118,0.4028580784797668,0.3437598049640655,0.0614784583449363,3328,3.8236246,7.9240847,0.011791793,37.31924,292.3577,0.005667095,-104.759544,19.930517,610.90857,-0.3910716,-7.511777,-2.0212183,-0.00025781966,0.42694318,-1.6569963,-0.15175259
2021,3,0.40344470739364624,33.00886,17.0456,15.957563,-0.2705630958080292,0.391636461019516,-0.6622043251991272,23229,4.2093425,15.767325,0.02119264,33.123577,297.14694,0.006357533,-112.27619,18.75731,585.18243,-0.04970773,-5.2616305,-2.1030245,-0.00028329378,1.0258089,-1.5537032,-0.5510192
2021,4,0.3426804840564728,36.20703,19.127161,17.090603,-1.1900532245635986,-0.8621214032173157,-0.3276900351047516,9735,4.2418995,29.897213,0.041523904,32.94651,299.71472,0.0074457657,-114.80166,19.92797,575.8981,-0.23955633,-6.8570175,-2.2098348,-0.00070672575,-0.31548157,-2.5407372,-0.5238203
2021,5,0.3763768970966339,35.77017,21.123814,14.560067,-2.04036808013916,-0.895835816860199,-1.1640164852142334,494,4.779173,85.08694,0.114364155,48.747032,300.28815,0.011879284,-88.96217,23.99934,587.50696,-0.30334,23.350565,8.532881,0.0014020687,-1.6992303,15.0691,2.1724768
2021,6,0.4364418387413025,33.612385,21.653564,11.897496,-2.4199955463409424,-0.5634282827377319,-1.8512701988220213,61,5.195679,170.91698,0.23738468,63.748615,299.5527,0.015177918,-69.841965,29.373264,636.7174,-0.33978632,11.443179,7.7158675,0.0010431231,-1.327785,7.237629,1.9951746
2021,7,0.523328423500061,32.979725,21.476662,12.073086,1.120730996131897,0.6967719197273254,0.4760480523109436,13,5.4679885,281.06012,0.377769,72.97978,299.0525,0.016863955,-54.835953,34.509327,710.0901,-0.20589021,6.1561675,1.3473221,0.00043811445,0.14471577,1.816083,0.93015355
2021,8,0.5948836207389832,29.812162,20.878912,9.211831,-0.0087895728647708,0.4878681004047394,-0.4052619338035583,12,4.9684443,211.70798,0.28455377,75.76761,298.09174,0.01658869,-52.22567,35.255062,770.2738,-0.23223087,-44.432243,-0.15779227,-4.5610326e-05,0.0116289165,-1.0653346,-0.7450063
2021,9,0.6307948231697083,29.130945,20.928904,8.202829,-0.9490176439285278,0.666273295879364,-1.6103330850601196,17,4.541418,238.71329,0.33154625,77.730354,297.4678,0.016622387,-47.565746,38.292713,803.9517,0.27051216,58.446754,5.5595255,0.0012955648,0.039072786,8.7074375,2.5831728
2021,10,0.5888567566871643,28.541422,17.716618,10.828064,-1.246224880218506,0.4068795144557953,-1.6723898649215698,79,3.536058,100.623085,0.13524608,68.29871,295.8672,0.013394257,-62.615585,36.161537,790.6969,0.047788765,21.110752,8.923236,0.0017733916,-0.09213964,10.937082,4.1270437
2021,11,0.4998375177383423,25.515203,14.021914,11.467027,-1.385871171951294,0.3885606825351715,-1.7697542905807495,98,3.7017996,55.005573,0.07639664,61.326805,292.18915,0.009948199,-75.04348,30.717676,742.2941,0.067487106,30.098265,9.24201,0.001357679,-0.7094883,10.426328,3.9089835
2021,12,0.49251797795295715,21.608952,10.861353,10.743091,-1.6982749700546265,0.378098577260971,-2.07592511177063,186,3.7094097,13.204947,0.017748587,58.503544,289.0595,0.007852218,-80.3597,26.441132,700.92773,-0.16477217,3.7013218,11.3423605,0.0012770022,-0.9563313,12.307365,3.918928
2022,1,0.4945831000804901,20.356209,9.859723,10.458205,-2.21110463142395,0.1396360993385315,-2.348851203918457,384,3.849593,25.19608,0.033865698,60.158104,287.67828,0.00727069,-82.28869,25.8023,669.4088,-0.16824773,12.661649,16.479687,0.001538381,-1.4279788,14.226843,5.0771823
2022,2,0.46798738837242126,24.745502,11.995754,12.72443,-2.1663668155670166,-0.5205679535865784,-1.6445388793945312,1123,4.0897026,16.404331,0.024411207,46.075424,290.43466,0.006397788,-98.5921,22.392807,635.31946,-0.12499363,0.9684701,6.7349677,0.00047287415,-1.4960452,4.510453,2.3105376
2022,3,0.42432811856269836,33.520412,18.307396,15.214872,0.253033310174942,1.6568148136138916,-1.4038735628128052,15285,4.171037,10.548286,0.014177804,34.465458,297.33713,0.006938955,-110.48554,19.834883,603.203,-0.08801333,-10.48067,-0.76114744,0.0002981287,1.2159779,0.23694268,0.5265506
2022,4,0.36466121673583984,36.932922,21.051977,15.890236,-0.4738509654998779,1.0568121671676636,-1.531145691871643,3758,4.414653,30.23292,0.04199017,33.540966,301.42984,0.008134718,-115.24173,19.993584,588.03046,-0.06680291,-6.5213084,-1.6153829,-1.7773484e-05,1.3996086,-2.9808142,-0.45820567
2022,5,0.36066487431526184,35.43141,21.975807,13.447508,-2.2718796730041504,-0.040151622146368,-2.2334463596343994,1285,5.162467,66.92732,0.08995608,43.95411,301.78287,0.011291063,-98.80142,22.08131,594.18176,0.079953656,5.1909537,3.739959,0.00081384886,-0.20443322,5.2298646,0.2544497
